OTUID,taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,
a076ffa0e6bc6a834c2a39b71c34ff82,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Nonomuraea,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,,,,,
fa4c85ef91b018665c3671e94d1893ea,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
949597dbac8a6f953f6157620dab354d,k__Bacteria,Bacteria,,,,,,,,,,
b0401270229645c52b5cb53d9702c149,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
12c3598d29d94f9c78166848a26f642d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,,,,,
aea978e51d85c20f8e73b88f9502bee5,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
b7c3eb04dfeae75773d54d96cf502207,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,,,,
1735ecf04aa9f4062d290cc5151a90b3,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
d859777ae11821c5d47479aa4b9544ea,k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemm-1,,,,,,,,
94bed520a69479233a5e8a7458bad9a4,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__,Bacteria,TM7,SC3,,,,,,,,
782038476a86b7f5eb3931b708e79577,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
d25c233af0dbe0c4be60800c36955fe9,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
c026fe76ca801d7ee020b4496fc3dd83,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
99a590def0f93b61e461aaa2086139fe,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
13012c7b3ae2951e00199372cdc004ec,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
c6033d771be84b37c847b2029d5c5462,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Parasegitibacter; s__luojiensis,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Parasegitibacter,luojiensis,,,,
1794aa4d86b6008cf26f802cddd51d58,k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__SJA-22; f__; g__; s__,Bacteria,Armatimonadetes,Chthonomonadetes,SJA-22,,,,,,,
08793105f59d87855d3e47ec66d0839e,k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__,Bacteria,Acidobacteria,DA052,Ellin6513,,,,,,,
d2dacb636d2e2a3830088a75478c31fa,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Inquilinus; s__limosus,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,limosus,,,,
442a2785e02d97ed08dd2d4f2063eaef,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
f37853fe222bbda67635c7b5cbcd2999,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
98730636f8f5082d79a80eb208832fe8,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,,,,,
b5f5be18a6f03deab34af094f271e5f4,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
100f3cd32535c323c75a6c9d3f28fcbe,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__IS-44; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,IS-44,,,,,,,
581c2d7f176f061671fcbaca571d0789,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
103122ae18d498a53efaffc75d33971d,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],PK29,,,,,,,
c566edd761ad601027aa90cbe9ae809a,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
d165c133492dd7b43715b9858473d64a,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
a27bc0d1374143bc33b8314a659a426b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,,,,
1c31f141b9ff0a806bbd48e6833c22f2,k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,,,,,
3fe487d3b807a0794b4a12e52bda1062,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
dd7b0cf1fab3f20ea265d25440a8cfbd,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,Bacteria,Chloroflexi,Ellin6529,,,,,,,,
e9dc5258603d2dc8854dd7f750e574a7,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinoallomurus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus,,,,,
9df59075cd8973c66ec6f4f0e5957686,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,,,,,
cb4cda3834ad5c60c0aee382ad789d17,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CPla-3; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,CPla-3,,,,,,,
a738cbaab5eb73bf36f4e8b72bb8ec58,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,,,,
f17e6c89347323f9ad1b7564b93094de,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__DS-100; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],DS-100,,,,,,,
e7fdd1ae61d8067a72264cf537e8491e,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,,,,,
67fa77b054a431da542d21a9d485498d,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,,,,
da743db538d835975a328ade89872f6f,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
bdc06d8135190e9ec12d18c6a9d84dd8,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__mashuensis,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,mashuensis,,,,
9a38855c5b45c3f3dec3b8c8cd4698eb,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,,,,,
51b18bf567c679259208b604d6e6b88b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,,,,
2ae89d28b00f22e00292326402374b7b,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__aurantia,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,aurantia,,,,
244b7959ae07b1a46b219823e71b211a,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
43fda3029e75951866e43f02d4f0c217,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,,,,,
ef52db5756760930158ced20c28bfe66,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,,,,,,,,
c2b5ec1e34c3ecbb638a6c9c735716a5,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,,,,
08c088e6d42a2963b8c24aab55ebe95b,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus,Koribacter,s__,,,
a7f184693ffc57f49536d9971ebd03a1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__lanatus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,lanatus,,,,
45f22c8bac0d096ae525b2325ba6a58d,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
4a1f4c4631784560d542e407e17f2a64,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,,,,,
4e51c5af4f5bf1b8836fd83daef922e6,k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus,Nitrososphaera,s__SCA1145,,,
062869292d495742dc2bd244d4d0edd3,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
b3762d229bd74a90f8f4810c4432a37d,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,,,,
d5f64e9bfc312f2885f793d05e68c317,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__A17; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,,,,,
c5a9dfdc0c29581144788c68cf424553,k__Bacteria; p__AD3; c__JG37-AG-4; o__; f__; g__; s__,Bacteria,AD3,JG37-AG-4,,,,,,,,
99c496c0599cbe58a85e46e291e4654e,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__bacteriovorus,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus,,,,
008cecb7914e69e8881112d905910683,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,,,,
c6b2f2df513154cc5014ab13dad7479b,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
a8f36fb4312cd244de9f700378ab4788,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,,,,
901a0e41bdad9679f3e7299b8c5bbeb0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,,,,
ccd07c15880e491219e229ece2dd4a98,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
bc6ff9d17f3b359471d1d6adc564335e,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
66dcf79fbef73b9439b54b6949feedb5,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
4f0c34a829405ef3321e2c09d490741e,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
7d1c86cef6560f06eb70afb93d5f9fa5,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,,,,
59e87d59bd9d6e827bd23d287617d6dd,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
097045210f57250cb98c171bd789073a,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],PK29,,,,,,,
42b13ce80687d51b52de889098dd4704,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,,,,,
116db739213dadc37be113ae2f2b1d5c,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,,,,
d0755847a373831fa10f7c98400ff8a3,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,,,,,
f6a482b7d37e11f159579c9c13d73a02,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,,,,,
74ba47232e243ba8501a5a7e175462db,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
79d64ee2e63d0658e0ee5edca99c778a,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
2c7d4f6bf1017e0bda7bf06dbc5884c1,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,,,,
51ca131c340a174de1e23635c77f7719,k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__,Bacteria,Acidobacteria,iii1-8,32-20,,,,,,,
94b2e9f54d5959e1ba94b5f8e173f5d3,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,,,,,
58239e3ed741c19ffeb55fc7982de846,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,,,,
a1509ad9986d14a8d956639c73197fda,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
17b939551f72420d052de7f5c0bd9c16,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,,,,,
a0a265fae6f9151a9b0c31b4d082a8b2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,,,,
0a2a7e898f3bda5e380c635a75a1745c,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__ansorpii,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,ansorpii,,,,
813dcacb6195c6b7c8083041d430fa94,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
72f5c6699f71d207cf1c81054b68479d,k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__,Bacteria,OP3,PBS-25,,,,,,,,
1e74ec35fd71074e2e6ee7f564069faf,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__mashuensis,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,mashuensis,,,,
2b68500410e01663111fa457b924954e,k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__PRR-10; g__; s__,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,,,,,
aad574bdc6af0419bed91eb3699a125f,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
378e40b0edb1c0113f82a433ac918309,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,,,,
d6a5d67bc0940a70c20a745e2f1ee9bc,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__Shimazuella; s__,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Shimazuella,,,,,
74c4ba17cc3e0baae5a1c3d4e711f8aa,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,,,,
64d02a175bfdc97dcfca55016cfd5b11,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,,,,,,
49176c976b72ec0b0125d014c636c127,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
bb7e4bafb23ca898aa33f2d7ed3c9e7f,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__; g__; s__,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],,,,,,,
a875288da4e3f2862607e719ab92dd18,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,,,,
70183d82ccfe0b70c4dd054844850105,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,,,,
739c304784b788ebbb7bf95d6237c551,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,,,,
2dbc9f27d40716ff6c7ea198cea421fd,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,Bacteria,Chloroflexi,Ellin6529,,,,,,,,
2f684a16c4301e60021632f1331f0e77,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,,,,,
71104862c27da8d6a0dced263f14a474,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
d22f7cfb131bbf5ab0ad0d963f958cf5,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,,,,,
e2a50eed96c774ae2ea52d3d03d8116d,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__TK10; f__; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,,,,,
261284c79ca94b3c005feefed72344d4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,,,,
91cae8a4172f734222335a96e3c1adfe,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,,,,
18dbeee43449079bd26f18e2e8fcb360,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
d07b7cacab9e3793f73edcde646a2ab5,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,,,,,
407e54f8ff273dc7d9cd7b7bd6bc7ccd,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
5a1e192e82a546405ca22cb84c5c0289,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
456fe86784d1b6d839246144bc7e1d70,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
e2f455ff8ae72688e9e6d7fa53102814,k__Bacteria; p__Bacteroidetes; c__At12OctB3; o__; f__; g__; s__,Bacteria,Bacteroidetes,At12OctB3,,,,,,,,
e84ee66ca3ccb9804cfc2b250b326689,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
66a6097df548cafce73ba2f5ad6d9a9b,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
a7263f1c4caf8a2c8be2163aa1aa1b6e,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Virgisporangium; s__,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Virgisporangium,,,,,
739ad69e71c4a91660b67a4b343386eb,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
3535066181bfecae0b60348d2b008bad,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Microlunatus; s__soli,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Microlunatus,soli,,,,
afdef0acff3b4276ad5e56144e7643f3,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,,,,
b3e1e1d1e32166dae63cd353ced24d53,k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__SJA-22; f__; g__; s__,Bacteria,Armatimonadetes,Chthonomonadetes,SJA-22,,,,,,,
cf39e400f7ada7f8bded00be49add628,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,,,,
14f6f9995eb7ae21879110769f5cd115,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__leguminosarum,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,leguminosarum,,,,
