"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"90fc33696cb9e0baac246b1f4d5f7295",116.853132440549,7.88583661339252,0.814432380519502,9.68261675495071,3.57447772267687e-22,4.43235237611932e-20,"k__Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium_furcatum"
"e21d7cb912a94cde78f8cc2b9785eb29",21.9268626074662,2.04996232118487,0.876296047046782,2.33934904544358,0.0193173763347893,0.0427741904556048,"k__Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",NA
"a65acc596fe2462d663e44a69079be42",251.239965176633,-2.16998591555632,0.429958995058076,-5.04696015317277,4.48894925298336e-07,3.4789356710621e-06,"k__Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora_oryzae"
"b306535fcecbb893cd7850af75dbd4ff",863.366851243874,5.12216916780394,0.828560575825059,6.1820092788067,6.32908047141275e-10,7.13459980413801e-09,"k__Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Spiromyces","Spiromyces_sp"
"72914cdf8db316e722344834dce1ee96",916.545985720523,-4.90923687751555,0.513870863675448,-9.55344469698547,1.25454050248068e-21,1.03708681538403e-19,"k__Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"e5671d1da632186394d775f8d6096844",807.822337065835,1.3618804851139,0.410096151038307,3.32088092430471,0.000897338130536519,0.00332149039362771,"k__Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","Purpureocillium_sp"
"d551978fbe3080e7575160f58a4795bb",745.615408869814,-1.23452789860104,0.521356996502436,-2.36791278698274,0.0178887521819452,0.0405557778794861,"k__Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_terreus"
"c97208eeb0404926e00166c8c35a3ebf",687.789360949717,-0.774969320648667,0.303594401821406,-2.5526469394668,0.0106907804284436,0.0265131354625401,"k__Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",NA
"c23ea9a5674713d419c6a0917c2ad037",839.947196667204,2.51282808768345,0.459636263646952,5.46699267752634,4.57734954499802e-08,4.05422388271253e-07,"k__Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola_sardiniae"
"ced218083070bb71c44f4a44a7ac06e8",1238.23142860254,4.49408094398477,0.821700526852221,5.46924432578951,4.51958367991401e-08,4.05422388271253e-07,"k__Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"926b9a8d70eac575695f34bf11e3e3a6",817.407339874837,1.71911034762574,0.512520505087238,3.35422745151069,0.00079586913454489,0.00308399289636145,"k__Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_citrinum"
"72e27fed5a0ae451992d263823cb96f8",6399.34196432818,1.31484611910755,0.423004460564622,3.10835048252803,0.0018813481342791,0.00630505861217862,"k__Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA
"a697d7a19992e6434c9e53d294169767",14239.7941829459,2.33379608813081,0.435046365317001,5.3644766953294,8.11842402123652e-08,6.71123052422219e-07,"k__Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA
